שנה,חודש,סמל_יישוב,יישוב,כביש,קוד_רחוב,lat,lon,בגשם_או_רטוב,מזג_אוויר,פני_כביש,חומרה
2022,1,,,70,,32.8457,35.16459,0,בהיר,יבש,קלה
2022,12,3616,מעלה אדומים,,160,31.76817,35.30326,0,בהיר,יבש,קלה
2022,7,6500,חדרה,,804,32.42839,34.94552,0,בהיר,יבש,קשה
2022,8,6000,באקה אל-גרביה,,300,32.41993,35.0415,0,בהיר,יבש,קלה
2022,7,1326,בסמה,,,32.53031,35.10459,0,לא ידוע,לא ידוע,קשה
2022,1,6600,חולון,,983,32.00514,34.78256,0,בהיר,יבש,קשה
2022,9,687,עין איילה,,104,32.62905,34.94319,0,בהיר,יבש,קלה
2022,10,7400,נתניה,,504,32.31801,34.85512,0,בהיר,יבש,קלה
2022,1,,,90,,32.4663,35.49381,0,אחר,יבש,קלה
2022,9,6200,בת ים,,304,32.01446,34.74873,0,בהיר,יבש,קלה
2022,6,5000,תל אביב - יפו,,2524,32.07532,34.79579,0,בהיר,יבש,קלה
2022,7,6400,הרצליה,,303,32.16003,34.84878,0,בהיר,יבש,קלה
2022,8,,,60,,32.5581,35.31775,0,בהיר,יבש,קלה
2022,12,1309,אלעד,,105,32.05267,34.94528,0,בהיר,יבש,קלה
2022,3,5000,תל אביב - יפו,,2333,32.05462,34.77668,0,לא ידוע,לא ידוע,קלה
2022,1,,,57,,32.32506,34.86764,0,בהיר,יבש,קלה
2022,11,2550,גדרה,,111,31.81921,34.78106,0,בהיר,יבש,קלה
2022,5,,,7,,31.82279,34.72611,0,בהיר,יבש,קלה
2022,8,,,611,,32.45859,35.05595,0,בהיר,יבש,קשה
2022,4,8300,ראשון לציון,,5101,31.98877,34.81197,0,בהיר,יבש,קשה
2022,7,4000,חיפה,,111,32.8314,35.05777,0,בהיר,יבש,קלה
2022,5,5000,תל אביב - יפו,,1994,32.0359,34.74845,0,בהיר,יבש,קטלנית
2022,2,9000,באר שבע,,419,31.25144,34.79555,0,בהיר,יבש,קלה
2022,11,3000,ירושלים,,4876,31.82105,35.22951,0,לא ידוע,יבש,קלה
2022,6,7100,אשקלון,,740,31.63232,34.5527,0,בהיר,יבש,קלה
2022,4,7100,אשקלון,,390,31.68851,34.57547,0,לא ידוע,לא ידוע,קשה
2022,1,,,85,,32.93433,35.36536,0,בהיר,יבש,קלה
2022,1,8600,רמת גן,,1011,32.08358,34.82282,1,גשום,רטוב ממים,קלה
2022,12,7400,נתניה,,800,32.31739,34.8817,0,בהיר,יבש,קלה
2022,1,,,805,,32.86544,35.28536,0,בהיר,יבש,קלה
2022,4,,,4,,32.7105,34.97045,0,בהיר,יבש,קלה
2022,12,,,443,,31.90267,35.02662,0,לא ידוע,יבש,קשה
2022,9,5000,תל אביב - יפו,,1994,32.04192,34.75162,0,בהיר,יבש,קלה
2022,1,,,42,,31.92137,34.77051,0,בהיר,יבש,קלה
2022,2,5000,תל אביב - יפו,,1135,32.06769,34.77115,0,בהיר,יבש,קלה
2022,1,6200,בת ים,,401,32.01555,34.75458,0,בהיר,יבש,קלה
2022,12,,,40,,32.02483,34.90787,0,בהיר,יבש,קלה
2022,12,6600,חולון,,796,32.00122,34.76766,0,לא ידוע,לא ידוע,קשה
2022,11,5000,תל אביב - יפו,,2360,32.04858,34.7759,0,בהיר,יבש,קלה
2022,9,3000,ירושלים,,1143,31.79625,35.18374,1,בהיר,רטוב ממים,קשה
2022,1,9600,קרית ים,,161,32.84294,35.07017,0,בהיר,יבש,קלה
2022,12,2600,אילת,,137,29.56092,34.94686,0,בהיר,יבש,קלה
2022,8,2400,אור יהודה,,,32.02951,34.85398,0,לא ידוע,לא ידוע,קשה
2022,6,5000,תל אביב - יפו,,2216,32.05645,34.77286,0,בהיר,יבש,קטלנית
2022,3,,,241,,31.31802,34.60543,0,בהיר,יבש,קלה
2022,2,,,4,,32.0741,34.84363,0,בהיר,יבש,קלה
2022,9,,,70,,32.80654,35.14688,0,בהיר,יבש,קלה
2022,5,3000,ירושלים,,4360,31.79625,35.23557,0,לא ידוע,לא ידוע,קלה
2022,3,1061,נוף הגליל,,159,32.70109,35.31974,0,בהיר,יבש,קלה
2022,11,6900,כפר סבא,,523,32.17403,34.91402,0,בהיר,יבש,קשה
2022,11,5000,תל אביב - יפו,,1511,32.06742,34.78334,0,בהיר,יבש,קשה
2022,4,6200,בת ים,,221,32.01716,34.74527,0,בהיר,יבש,קלה
2022,8,,,70,,32.82462,35.15213,0,בהיר,יבש,קלה
2022,4,,,75,,32.69523,35.30332,0,בהיר,יבש,קשה
2022,7,,,410,,31.88683,34.77409,0,בהיר,יבש,קלה
2022,12,7600,עכו,,505,32.92913,35.07384,0,בהיר,יבש,קלה
2022,4,,,574,,32.46473,35.01955,0,בהיר,יבש,קלה
2022,2,,,5,,32.13948,34.81013,0,בהיר,יבש,קלה
2022,7,7900,פתח תקווה,,241,32.09275,34.88253,0,בהיר,יבש,קלה
2022,1,,,31,,31.31703,34.89092,1,גשום,רטוב ממים,קלה
2022,1,7400,נתניה,,405,32.33154,34.85124,0,בהיר,יבש,קשה
2022,3,8700,רעננה,,241,32.18235,34.88118,0,בהיר,יבש,קלה
2022,4,7400,נתניה,,316,32.33818,34.85974,0,בהיר,יבש,קלה
2022,8,5000,תל אביב - יפו,,2465,32.04648,34.78356,0,בהיר,יבש,קלה
2022,2,,,4,,32.63967,34.95857,0,בהיר,יבש,קלה
2022,1,,,90,,32.92499,35.54375,0,בהיר,יבש,קלה
2022,6,8600,רמת גן,,205,32.09062,34.8218,0,בהיר,יבש,קלה
2022,5,6400,הרצליה,,837,32.16052,34.83053,0,בהיר,יבש,קלה
2022,10,2650,רמת השרון,,206,32.14674,34.83631,0,בהיר,יבש,קלה
2022,6,,,22,,32.80033,35.04467,0,בהיר,יבש,קלה
2022,2,7100,אשקלון,,500,31.66312,34.5935,0,בהיר,יבש,קלה
2022,2,7400,נתניה,,304,32.33843,34.85647,0,בהיר,יבש,קשה
2022,10,7400,נתניה,,430,32.33867,34.85435,0,בהיר,יבש,קלה
2022,12,8400,רחובות,,428,31.89194,34.80803,0,בהיר,יבש,קלה
2022,6,1165,שילת,,,31.91883,35.0189,0,לא ידוע,לא ידוע,קשה
2022,1,,,2,,32.14087,34.80133,0,בהיר,יבש,קלה
2022,6,7600,עכו,,509,32.92811,35.06958,0,בהיר,יבש,קשה
2022,1,7400,נתניה,,425,32.32792,34.8591,0,בהיר,יבש,קלה
2022,1,70,אשדוד,,165,31.78655,34.64645,1,גשום,רטוב ממים,קלה
2022,5,,,44,,32.00918,34.81522,0,בהיר,יבש,קשה
2022,3,,,20,,32.03892,34.77942,0,בהיר,יבש,קלה
2022,1,3000,ירושלים,,1452,31.75211,35.18573,1,גשום,רטוב ממים,קלה
2022,12,2610,בית שמש,,252,31.74439,34.98118,0,בהיר,יבש,קשה
2022,1,,,65,,32.67881,35.41283,0,בהיר,יבש,קלה
2022,6,5000,תל אביב - יפו,,1103,32.06596,34.7772,0,בהיר,לא ידוע,קלה
2022,3,,,5714,,32.34613,35.01197,0,בהיר,יבש,קלה
2022,5,8400,רחובות,,481,31.8977,34.82059,0,בהיר,יבש,קלה
2022,2,7400,נתניה,,1015,32.2804,34.86093,1,בהיר,רטוב ממים,קלה
2022,8,6100,בני ברק,,105,32.09572,34.8246,0,לא ידוע,לא ידוע,קלה
2022,12,,,85,,32.93307,35.36762,0,בהיר,יבש,קלה
2022,7,5000,תל אביב - יפו,,2778,32.04745,34.78926,0,בהיר,יבש,קלה
2022,5,9000,באר שבע,,871,31.22518,34.79821,0,בהיר,יבש,קלה
2022,8,,,57,,32.31199,34.99315,0,בהיר,יבש,קטלנית
2022,8,,,5,,32.11807,34.91911,0,בהיר,חול או חצץ על הכביש,קלה
2022,11,,,444,,31.98446,34.95125,0,לא ידוע,לא ידוע,קשה
2022,4,,,85,,32.9148,35.22626,0,בהיר,לא ידוע,קלה
2022,9,,,70,,32.986,35.14826,0,בהיר,יבש,קלה
2022,9,8600,רמת גן,,212,32.09247,34.81568,0,בהיר,יבש,קלה
2022,2,5000,תל אביב - יפו,,2658,32.0533,34.80101,0,בהיר,יבש,קלה
2022,7,7900,פתח תקווה,,1018,32.09974,34.86103,0,בהיר,יבש,קלה
2022,6,,,65,,32.50197,35.07945,0,בהיר,יבש,קלה
2022,4,,,31,,31.24887,35.19616,0,בהיר,יבש,קלה
2022,6,3000,ירושלים,,4628,31.82869,35.22819,0,בהיר,יבש,קלה
2022,9,7300,נצרת,,513,32.70462,35.30018,0,בהיר,יבש,קלה
2022,6,2500,נשר,,173,32.77182,35.04698,0,בהיר,יבש,קלה
2022,6,5000,תל אביב - יפו,,2731,32.04826,34.79321,0,בהיר,יבש,קלה
2022,11,6600,חולון,,969,32.01165,34.78004,0,בהיר,יבש,קלה
2022,1,8200,קרית מוצקין,,216,32.85128,35.08973,0,בהיר,יבש,קלה
2022,7,,,443,,31.95743,34.91574,0,בהיר,יבש,קלה
2022,1,70,אשדוד,,240,31.79484,34.64627,0,בהיר,יבש,קשה
2022,5,4000,חיפה,,1394,32.77877,35.01219,0,בהיר,יבש,קלה
2022,12,,,3866,,31.74744,35.03127,1,גשום,לא ידוע,קלה
2022,12,6600,חולון,,983,32.00445,34.77109,0,בהיר,יבש,קלה
2022,3,5000,תל אביב - יפו,,180,32.10174,34.80204,0,בהיר,יבש,קלה
2022,3,3000,ירושלים,,,31.78379,35.22049,0,לא ידוע,לא ידוע,קשה
2022,1,,,200,,31.93404,34.84975,0,בהיר,יבש,קלה
2022,12,166,גן יבנה,,116,31.78888,34.71838,0,לא ידוע,יבש,קלה
2022,2,6400,הרצליה,,538,32.16042,34.81122,0,בהיר,יבש,קלה
2022,8,6500,חדרה,,602,32.43564,34.92257,0,בהיר,יבש,קלה
2022,7,2610,בית שמש,,410,31.72252,34.99518,0,לא ידוע,לא ידוע,קשה
2022,8,5000,תל אביב - יפו,,1040,32.07322,34.78181,0,בהיר,יבש,קלה
2022,2,3000,ירושלים,,249,31.80665,35.24032,0,בהיר,יבש,קלה
2022,6,7900,פתח תקווה,,360,32.07921,34.86048,0,בהיר,יבש,קלה
2022,2,7900,פתח תקווה,,1217,32.08178,34.87586,0,בהיר,יבש,קלה
2022,7,1292,ג'דיידה-מכר,,,32.92959,35.14682,0,בהיר,יבש,קלה
2022,4,5000,תל אביב - יפו,,730,32.0815,34.77987,0,בהיר,יבש,קלה
2022,5,8400,רחובות,,376,31.89888,34.79894,0,לא ידוע,יבש,קלה
2022,8,4000,חיפה,,409,32.81655,34.99068,0,בהיר,יבש,קלה
2022,12,3000,ירושלים,,1109,31.77481,35.20311,0,לא ידוע,לא ידוע,קלה
2022,4,8600,רמת גן,,1738,32.05103,34.84523,0,בהיר,יבש,קלה
2022,7,7400,נתניה,,444,32.32004,34.85762,0,בהיר,יבש,קלה
2022,5,7900,פתח תקווה,,333,32.08132,34.89392,0,בהיר,יבש,קלה
2022,1,7400,נתניה,,316,32.33818,34.85974,0,בהיר,יבש,קלה
2022,10,8800,שפרעם,,,32.80632,35.17189,0,לא ידוע,לא ידוע,קשה
2022,2,8600,רמת גן,,701,32.08344,34.81441,0,בהיר,יבש,קלה
2022,3,8600,רמת גן,,903,32.08373,34.82151,0,בהיר,יבש,קלה
2022,11,,,65,,32.57261,35.19122,1,גשום,רטוב ממים,קלה
2022,6,7900,פתח תקווה,,324,32.08224,34.89094,0,בהיר,יבש,קלה
2022,7,4000,חיפה,,564,32.79367,34.95793,0,בהיר,יבש,קשה
2022,6,1304,שוהם,,166,31.99394,34.94754,0,בהיר,יבש,קלה
2022,1,2610,בית שמש,,410,31.73264,34.99252,0,לא ידוע,יבש,קלה
2022,7,3616,מעלה אדומים,,201,31.79766,35.33053,0,בהיר,יבש,קלה
2022,1,,,65,,32.67914,35.41323,1,גשום,רטוב ממים,קלה
2022,3,5000,תל אביב - יפו,,1954,32.04387,34.75596,0,לא ידוע,לא ידוע,קשה
2022,9,4000,חיפה,,602,32.77011,35.00704,0,בהיר,יבש,קלה
2022,2,5000,תל אביב - יפו,,301,32.12204,34.8249,0,לא ידוע,לא ידוע,קלה
2022,9,,,6353,,32.47132,35.02454,0,בהיר,יבש,קלה
2022,9,,,87,,32.89615,35.6035,0,בהיר,יבש,קלה
2022,5,7900,פתח תקווה,,120,32.09567,34.88268,0,בהיר,יבש,קלה
2022,7,638,קלנסווה,,,32.28855,34.977,0,בהיר,יבש,קלה
2022,7,,,436,,31.83215,35.17337,0,לא ידוע,לא ידוע,קשה
2022,7,,,70,,32.94793,35.16413,0,בהיר,יבש,קלה
2022,4,5000,תל אביב - יפו,,180,32.10174,34.80204,0,בהיר,יבש,קלה
2022,1,3000,ירושלים,,4753,31.82268,35.23772,1,בהיר,רטוב ממים,קלה
2022,9,,,75,,32.70737,35.17007,0,בהיר,יבש,קלה
2022,1,5000,תל אביב - יפו,,2731,32.04813,34.79333,1,גשום,רטוב ממים,קלה
2022,5,1292,ג'דיידה-מכר,,,32.92959,35.14682,0,בהיר,יבש,קלה
2022,9,,,461,,32.03521,34.85224,0,בהיר,יבש,קשה
2022,10,,,5522,,32.23694,34.91792,0,בהיר,יבש,קלה
2022,5,,,85,,32.92281,35.27996,0,בהיר,יבש,קלה
2022,6,,,672,,32.71372,35.06818,0,בהיר,יבש,קלה
2022,11,,,44,,31.91062,34.89728,0,בהיר,יבש,קלה
2022,7,4000,חיפה,,942,32.80469,35.00259,0,בהיר,יבש,קשה
2022,1,,,75,,32.70767,35.15784,0,בהיר,יבש,קלה
2022,9,4000,חיפה,,614,32.78066,34.988,0,בהיר,יבש,קלה
2022,11,5000,תל אביב - יפו,,2307,32.05555,34.78255,0,בהיר,יבש,קלה
2022,12,2100,טירת כרמל,,101,32.75912,34.96396,0,בהיר,יבש,קלה
2022,8,3000,ירושלים,,4753,31.83252,35.2347,0,בהיר,יבש,קלה
2022,12,,,85,,32.93652,35.35586,0,בהיר,יבש,קלה
2022,3,6100,בני ברק,,834,32.07813,34.83521,0,בהיר,יבש,קלה
2022,6,5000,תל אביב - יפו,,1244,32.06603,34.7687,0,בהיר,יבש,קלה
2022,12,,,2,,32.47168,34.89952,0,בהיר,יבש,קלה
2022,4,112,כפר חסידים א',,105,32.75537,35.09329,0,בהיר,יבש,קלה
2022,2,1020,אור עקיבא,,123,32.50595,34.92574,1,גשום,רטוב ממים,קלה
2022,4,7800,פרדס חנה-כרכור,,125,32.46858,34.97107,0,בהיר,יבש,קלה
2022,8,,,60,,32.67474,35.29133,0,בהיר,יבש,קלה
2022,11,9700,הוד השרון,,159,32.13378,34.90124,0,בהיר,יבש,קשה
2022,10,812,שלומי,,110,33.07595,35.14089,0,בהיר,יבש,קלה
2022,3,5000,תל אביב - יפו,,2373,32.0533,34.77223,0,בהיר,יבש,קלה
2022,11,9000,באר שבע,,841,31.25345,34.81447,0,בהיר,יבש,קלה
2022,10,6200,בת ים,,304,32.01006,34.74431,0,בהיר,יבש,קלה
2022,9,,,73,,32.68172,35.20335,0,שרבי,יבש,קלה
2022,2,,,471,,32.06728,34.91265,0,בהיר,יבש,קלה
2022,10,6600,חולון,,911,32.02127,34.76513,0,לא ידוע,לא ידוע,קלה
2022,3,4000,חיפה,,460,32.79036,34.96452,0,בהיר,יבש,קלה
2022,11,516,מג'ד אל-כרום,,,32.92105,35.25451,0,בהיר,יבש,קשה
2022,7,,,6731,,32.51373,35.31089,0,בהיר,יבש,קלה
2022,4,7400,נתניה,,1015,32.2837,34.86199,0,בהיר,יבש,קלה
2022,6,,,768,,32.76844,35.52234,0,בהיר,יבש,קלה
2022,4,7900,פתח תקווה,,1233,32.08213,34.89779,0,בהיר,יבש,קלה
2022,9,,,4,,32.17292,34.88616,0,בהיר,יבש,קלה
2022,7,8300,ראשון לציון,,247,31.96093,34.80071,0,בהיר,יבש,קשה
2022,9,6600,חולון,,947,32.00834,34.79213,0,בהיר,יבש,קלה
2022,2,5000,תל אביב - יפו,,2208,32.06009,34.76882,0,בהיר,יבש,קלה
2022,3,7900,פתח תקווה,,178,32.10093,34.87665,0,בהיר,יבש,קלה
2022,8,,,557,,32.27675,35.07043,0,בהיר,יבש,קשה
2022,3,9000,באר שבע,,101,31.24992,34.81859,0,לא ידוע,לא ידוע,קלה
2022,7,6600,חולון,,733,32.01767,34.77371,0,בהיר,יבש,קשה
2022,12,3000,ירושלים,,4601,31.79762,35.23064,0,לא ידוע,לא ידוע,קלה
2022,1,,,65,,32.46455,34.91533,0,לא ידוע,לא ידוע,קלה
2022,5,4000,חיפה,,1161,32.82996,34.97763,0,בהיר,יבש,קלה
2022,10,,,264,,31.35637,34.70803,0,בהיר,יבש,קשה
2022,7,,,85,,32.91235,35.18203,0,בהיר,יבש,קלה
2022,1,6100,בני ברק,,408,32.08721,34.82692,1,בהיר,רטוב ממים,קשה
2022,7,,,3,,31.81547,34.91685,0,בהיר,יבש,קלה
2022,12,,,79,,32.78802,35.19022,0,בהיר,יבש,קשה
2022,5,478,אכסאל,,,32.68162,35.32452,0,שרבי,יבש,קשה
2022,12,3000,ירושלים,,239,31.78982,35.22643,0,בהיר,יבש,קלה
2022,10,3000,ירושלים,,4773,31.8065,35.23431,0,בהיר,יבש,קלה
2022,9,2610,בית שמש,,115,31.74634,34.98664,0,בהיר,יבש,קלה
2022,2,,,1,,31.81438,35.34945,0,בהיר,יבש,קלה
2022,7,,,60,,31.26947,34.8422,0,בהיר,יבש,קלה
2022,8,5000,תל אביב - יפו,,1555,32.07036,34.78886,0,בהיר,יבש,קלה
2022,6,5000,תל אביב - יפו,,1143,32.07115,34.76411,0,בהיר,יבש,קלה
2022,6,5000,תל אביב - יפו,,2648,32.0592,34.79283,0,בהיר,יבש,קלה
2022,8,6300,גבעתיים,,123,32.07891,34.81958,0,בהיר,יבש,קלה
2022,4,7800,פרדס חנה-כרכור,,105,32.47356,34.97369,0,לא ידוע,לא ידוע,קלה
2022,5,6400,הרצליה,,792,32.17794,34.83444,0,בהיר,יבש,קלה
2022,7,6300,גבעתיים,,202,32.07469,34.80951,0,בהיר,יבש,קלה
2022,7,,,4,,32.56837,34.93632,0,בהיר,יבש,קלה
2022,8,5000,תל אביב - יפו,,1006,32.08243,34.79632,0,בהיר,יבש,קלה
2022,10,9100,נהריה,,423,33.00943,35.09583,1,גשום,יבש,קלה
2022,11,6500,חדרה,,534,32.43637,34.88755,0,בהיר,יבש,קלה
2022,8,6400,הרצליה,,775,32.16469,34.818,0,בהיר,יבש,קלה
2022,12,246,נתיבות,,152,31.414,34.57873,1,בהיר,רטוב ממים,קלה
2022,9,,,431,,31.89439,34.98893,0,בהיר,יבש,קלה
2022,4,2630,קרית גת,,125,31.61058,34.77232,0,בהיר,יבש,קלה
2022,11,5000,תל אביב - יפו,,1944,32.04063,34.75205,0,בהיר,יבש,קלה
2022,4,7900,פתח תקווה,,221,32.08961,34.88623,0,בהיר,יבש,קשה
2022,12,47,כפר תבור,,220,32.68377,35.41942,0,בהיר,יבש,קלה
2022,2,7400,נתניה,,235,32.34166,34.86411,0,בהיר,יבש,קלה
2022,7,3000,ירושלים,,1106,31.78221,35.20487,0,בהיר,יבש,קלה
2022,3,2560,ערד,,122,31.25889,35.20577,0,לא ידוע,לא ידוע,קלה
2022,7,5000,תל אביב - יפו,,804,32.09558,34.78678,0,לא ידוע,לא ידוע,קשה
2022,7,18,שדה משה,,,31.61133,34.80146,0,בהיר,חול או חצץ על הכביש,קלה
2022,10,1304,שוהם,,122,32.00801,34.94919,0,בהיר,יבש,קלה
2022,1,,,3711,,31.78255,34.67406,1,גשום,רטוב ממים,קלה
2022,2,5000,תל אביב - יפו,,1107,32.06938,34.78614,0,בהיר,יבש,קלה
2022,5,5000,תל אביב - יפו,,1101,32.0634,34.77577,0,בהיר,יבש,קשה
2022,3,6600,חולון,,101,32.02816,34.79758,0,בהיר,יבש,קלה
2022,1,,,75,,32.69236,35.25166,0,בהיר,יבש,קלה
2022,12,9700,הוד השרון,,350,32.16851,34.89929,0,בהיר,יבש,קלה
2022,5,,,4,,32.37387,34.90887,0,בהיר,יבש,קלה
2022,7,8600,רמת גן,,6002,32.04996,34.81564,0,בהיר,יבש,קלה
2022,1,,,70,,32.86196,35.17079,0,בהיר,יבש,קלה
2022,9,,,4,,32.78506,34.96277,0,בהיר,יבש,קלה
2022,1,5000,תל אביב - יפו,,1554,32.06537,34.78634,0,בהיר,יבש,קלה
2022,8,,,4,,32.77758,34.96323,0,בהיר,יבש,קלה
2022,4,,,2,,32.32192,34.86688,0,בהיר,יבש,קלה
2022,5,7100,אשקלון,,608,31.65786,34.56478,0,בהיר,יבש,קלה
2022,7,,,1,,31.8189,35.3892,0,בהיר,יבש,קלה
2022,11,,,1,,31.99054,34.88423,0,בהיר,יבש,קלה
2022,2,6900,כפר סבא,,532,32.17395,34.90191,0,בהיר,יבש,קלה
2022,1,70,אשדוד,,488,31.83505,34.68377,0,בהיר,יבש,קלה
2022,6,3000,ירושלים,,,31.78379,35.22049,0,לא ידוע,לא ידוע,קשה
2022,9,,,34,,31.45872,34.59568,0,לא ידוע,לא ידוע,קשה
2022,7,4000,חיפה,,559,32.80981,34.95913,0,בהיר,יבש,קלה
2022,12,,,90,,31.94833,35.46942,0,בהיר,יבש,קשה
2022,7,,,55,,32.17975,34.94608,0,בהיר,יבש,קלה
2022,12,8600,רמת גן,,1722,32.05161,34.817,0,בהיר,יבש,קלה
2022,5,,,20,,32.13948,34.81013,0,לא ידוע,לא ידוע,קלה
2022,8,7400,נתניה,,402,32.32636,34.85924,0,בהיר,יבש,קלה
2022,7,5000,תל אביב - יפו,,197,32.11238,34.78953,0,בהיר,יבש,קלה
2022,3,,,7621,,32.77072,35.12252,0,בהיר,יבש,קלה
2022,10,,,65,,32.66239,35.39245,0,בהיר,יבש,קלה
2022,2,7900,פתח תקווה,,905,32.09053,34.876,0,בהיר,יבש,קלה
2022,11,4000,חיפה,,1022,32.79316,35.01154,0,בהיר,יבש,קלה
2022,10,,,40,,31.83411,34.78277,0,בהיר,יבש,קלה
2022,5,3000,ירושלים,,1753,31.745,35.215,0,בהיר,יבש,קלה
2022,3,3000,ירושלים,,348,31.78402,35.22476,0,בהיר,יבש,קלה
2022,12,5000,תל אביב - יפו,,3004,32.03405,34.75163,0,בהיר,יבש,קלה
2022,11,,,60,,31.86148,35.22705,0,בהיר,יבש,קלה
2022,9,8300,ראשון לציון,,301,31.9643,34.80661,0,בהיר,יבש,קשה
2022,8,3000,ירושלים,,4306,31.80084,35.2263,0,בהיר,יבש,קלה
2022,8,,,2,,32.30832,34.86494,0,בהיר,יבש,קלה
2022,2,7900,פתח תקווה,,232,32.09006,34.88822,0,בהיר,יבש,קלה
2022,1,9100,נהריה,,458,32.98973,35.09063,0,בהיר,יבש,קלה
2022,11,8600,רמת גן,,903,32.08076,34.82014,0,לא ידוע,לא ידוע,קלה
2022,10,,,4,,33.07502,35.11555,0,בהיר,יבש,קלה
2022,9,5000,תל אביב - יפו,,2245,32.05458,34.7834,0,בהיר,יבש,קלה
2022,3,627,ג'לג'וליה,,,32.15194,34.95261,0,בהיר,יבש,קלה
2022,3,6200,בת ים,,541,32.01011,34.76003,0,בהיר,יבש,קלה
2022,1,3000,ירושלים,,5128,31.81151,35.23232,1,בהיר,רטוב ממים,קלה
2022,8,7400,נתניה,,628,32.31654,34.85743,0,בהיר,יבש,קלה
2022,5,,,4,,32.09245,34.84586,0,בהיר,יבש,קלה
2022,6,70,אשדוד,,302,31.79149,34.64973,0,בהיר,יבש,קלה
2022,11,,,752,,32.75996,35.05764,0,בהיר,יבש,קלה
2022,11,5000,תל אביב - יפו,,1555,32.07107,34.78928,0,בהיר,יבש,קלה
2022,6,,,864,,32.95588,35.35199,0,בהיר,יבש,קלה
2022,6,,,5066,,32.12215,35.1303,0,בהיר,יבש,קלה
2022,6,,,35,,31.60678,34.89247,0,בהיר,יבש,קלה
2022,2,1376,באר גנים,,,31.70033,34.60879,1,גשום,רטוב ממים,קטלנית
2022,2,4000,חיפה,,444,32.81626,35.00222,0,בהיר,יבש,קשה
